H1	H2	H3	nABBA	nBABA	Dstat	jackEst	SE	Z	
SRR11905247_LamaGlama	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	959	1728	-0.2861928	-0.2861928	0.02057147	-13.91212	
SRR11905248_LamaGlama	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	993	1691	-0.2600596	-0.2600596	0.02066967	-12.5817	
SRR11905249_LamaGuanicoeGuanicoe	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	950	820	0.07344633	0.07344633	0.02405726	3.052979	
SRR11905250_LamaGuanicoeGuanicoe	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	355	358	-0.004207574	-0.004207574	0.03699307	-0.1137395	
SRR11905251_LamaGuanicoeGuanicoe	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	984	869	0.06206152	0.06206152	0.02409538	2.57566	
SRR11905252_LamaGuanicoeGuanicoe	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	948	899	0.02652951	0.02652951	0.02357693	1.125231	
SRR11905261_LamaGuanicoeCacsilensis	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	1004	992	0.006012024	0.006012024	0.02194799	0.2739214	
SRR11905268_LamaGlama	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	866	2059	-0.4078632	-0.4078632	0.01927123	-21.16436	
SRR11905269_LamaGlama	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	942	1732	-0.2954375	-0.2954375	0.0214895	-13.748	
SRR11905270_LamaGlama	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	900	1809	-0.3355482	-0.3355482	0.02060361	-16.2859	
SRR11905271_LamaGlama	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	930	1758	-0.3080357	-0.3080357	0.02114077	-14.5707	
SRR11905272_LamaGuanicoeCacsilensis	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	936	1027	-0.04635762	-0.04635762	0.02342011	-1.979394	
SRR11905273_LamaGuanicoeCacsilensis	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	805	1592	-0.3283271	-0.3283271	0.01973833	-16.63398	
SRR15966550_LamaGlama	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	925	1719	-0.3003026	-0.3003026	0.0196419	-15.28888	
SRR16008793_LamaGuanicoeCacsilensis	dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905246_LamaGlama	792	1652	-0.3518822	-0.3518822	0.01991946	-17.66525	
SRR11097120_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	524	4772	-0.8021148	-0.8021148	0.009811847	-81.74963	
SRR11905246_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	242	6697	-0.9302493	-0.9302493	0.004832591	-192.4949	
SRR11905247_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	525	4789	-0.8024087	-0.8024087	0.009804209	-81.84329	
SRR11905248_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	529	4850	-0.8033092	-0.8033092	0.01007643	-79.72161	
SRR11905249_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	750	4209	-0.6975197	-0.6975197	0.01204499	-57.90953	
SRR11905250_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	693	4190	-0.7161581	-0.7161581	0.01174176	-60.99239	
SRR11905251_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	706	4215	-0.7130664	-0.7130664	0.011809	-60.38332	
SRR11905252_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	674	3964	-0.7093575	-0.7093575	0.01188074	-59.7065	
SRR11905261_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	694	4220	-0.7175417	-0.7175417	0.01195004	-60.04511	
SRR11905268_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	485	5146	-0.8277393	-0.8277393	0.00928062	-89.19009	
SRR11905269_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	519	4836	-0.8061625	-0.8061625	0.009739755	-82.7703	
SRR11905270_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	489	4944	-0.819989	-0.819989	0.00938096	-87.40992	
SRR11905271_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	492	4890	-0.8171683	-0.8171683	0.0100054	-81.67271	
SRR11905272_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	707	4322	-0.7188308	-0.7188308	0.01144522	-62.80622	
SRR11905273_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	550	4854	-0.7964471	-0.7964471	0.01001069	-79.55969	
SRR15966550_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	506	4856	-0.8112645	-0.8112645	0.009576235	-84.71643	
SRR16008793_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	512	4931	-0.8118685	-0.8118685	0.009228823	-87.97097	
dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	dSRR11905246_LamaGlama	62	408	-0.7361702	-0.7361702	0.03334109	-22.07997	
SRR11097120_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1185	1072	0.05006646	0.05006646	0.02350702	2.129852	
SRR11905246_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	472	2698	-0.7022082	-0.7022082	0.01272885	-55.16665	
SRR11905247_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1178	1061	0.05225547	0.05225547	0.02300288	2.271692	
SRR11905248_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1153	1086	0.02992407	0.02992407	0.02288524	1.307571	
SRR11905249_LamaGuanicoeGuanicoe	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1714	801	0.3630219	0.3630219	0.01937561	18.73602	
SRR11905250_LamaGuanicoeGuanicoe	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1720	792	0.3694268	0.3694268	0.01877089	19.68083	
SRR11905251_LamaGuanicoeGuanicoe	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1765	825	0.3629344	0.3629344	0.01938506	18.72237	
SRR11905252_LamaGuanicoeGuanicoe	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1591	768	0.3488766	0.3488766	0.02003354	17.41462	
SRR11905261_LamaGuanicoeCacsilensis	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1669	798	0.3530604	0.3530604	0.02010141	17.56396	
SRR11905268_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1051	1372	-0.1324804	-0.1324804	0.02232154	-5.935093	
SRR11905269_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1143	1071	0.03252033	0.03252033	0.02359863	1.37806	
SRR11905270_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1164	1252	-0.03642384	-0.03642384	0.02363109	-1.541353	
SRR11905271_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1206	1142	0.02725724	0.02725724	0.02319589	1.175089	
SRR11905272_LamaGuanicoeCacsilensis	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1611	842	0.3134937	0.3134937	0.02220051	14.12102	
SRR11905273_LamaGuanicoeCacsilensis	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	417	343	0.09736842	0.09736842	0.03546511	2.74547	
SRR15966550_LamaGlama	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	1106	1157	-0.02253646	-0.02253646	0.0220617	-1.02152	
SRR16008793_LamaGuanicoeCacsilensis	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	981	996	-0.007587253	-0.007587253	0.02341315	-0.3240595	
dSRR11905250_LamaGuanicoeGuanicoe	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	152	74	0.3451327	0.3451327	0.06396455	5.395688	
dSRR11905260_VicugnaVicugnaVicugna	dSRR11905273_LamaGuanicoeCacsilensis	dSRR11905246_LamaGlama	493	47	0.8259259	0.8259259	0.02381731	34.67755	
SRR11097120_LamaGlama	C21	dSRR11905246_LamaGlama	2113	3029	-0.1781408	-0.1781408	0.01658884	-10.73859	
SRR11905246_LamaGlama	C21	dSRR11905246_LamaGlama	836	6472	-0.7712096	-0.7712096	0.008771637	-87.92083	
SRR11905247_LamaGlama	C21	dSRR11905246_LamaGlama	2187	3129	-0.1772009	-0.1772009	0.01701718	-10.41306	
SRR11905248_LamaGlama	C21	dSRR11905246_LamaGlama	2187	3148	-0.1801312	-0.1801312	0.01641474	-10.97375	
SRR11905249_LamaGuanicoeGuanicoe	C21	dSRR11905246_LamaGlama	2822	1931	0.1874606	0.1874606	0.01525284	12.2902	
SRR11905250_LamaGuanicoeGuanicoe	C21	dSRR11905246_LamaGlama	2810	1956	0.1791859	0.1791859	0.01526451	11.73873	
SRR11905251_LamaGuanicoeGuanicoe	C21	dSRR11905246_LamaGlama	2806	1950	0.1799832	0.1799832	0.01519741	11.84302	
SRR11905252_LamaGuanicoeGuanicoe	C21	dSRR11905246_LamaGlama	2697	1898	0.1738847	0.1738847	0.01529694	11.36728	
SRR11905261_LamaGuanicoeCacsilensis	C21	dSRR11905246_LamaGlama	2716	1984	0.1557447	0.1557447	0.01436752	10.84005	
SRR11905268_LamaGlama	C21	dSRR11905246_LamaGlama	1886	3603	-0.3128074	-0.3128074	0.01722553	-18.15952	
SRR11905269_LamaGlama	C21	dSRR11905246_LamaGlama	2132	3109	-0.1864148	-0.1864148	0.01649526	-11.30112	
SRR11905270_LamaGlama	C21	dSRR11905246_LamaGlama	2014	3382	-0.2535211	-0.2535211	0.01673344	-15.15057	
SRR11905271_LamaGlama	C21	dSRR11905246_LamaGlama	2136	3172	-0.1951771	-0.1951771	0.01713054	-11.39352	
SRR11905272_LamaGuanicoeCacsilensis	C21	dSRR11905246_LamaGlama	2557	2071	0.105013	0.105013	0.01557012	6.744518	
SRR11905273_LamaGuanicoeCacsilensis	C21	dSRR11905246_LamaGlama	1876	2797	-0.1970897	-0.1970897	0.01623823	-12.13739	
SRR15966550_LamaGlama	C21	dSRR11905246_LamaGlama	2144	3114	-0.1844808	-0.1844808	0.0167468	-11.01588	
SRR16008793_LamaGuanicoeCacsilensis	C21	dSRR11905246_LamaGlama	1832	2872	-0.2210884	-0.2210884	0.01569064	-14.09046	
dSRR11905250_LamaGuanicoeGuanicoe	C21	dSRR11905246_LamaGlama	231	164	0.1696203	0.1696203	0.04938107	3.434925	
dSRR11905260_VicugnaVicugnaVicugna	C21	dSRR11905246_LamaGlama	890	107	0.7853561	0.7853561	0.02127067	36.92202	
dSRR11905273_LamaGuanicoeCacsilensis	C21	dSRR11905246_LamaGlama	181	257	-0.173516	-0.173516	0.04843094	-3.58275	
SRR11097120_LamaGlama	C72	dSRR11905246_LamaGlama	228	235	-0.01511879	-0.01511879	0.04715088	-0.320647	
SRR11905246_LamaGlama	C72	dSRR11905246_LamaGlama	98	538	-0.6918239	-0.6918239	0.02756106	-25.1015	
SRR11905247_LamaGlama	C72	dSRR11905246_LamaGlama	265	228	0.07505071	0.07505071	0.04593486	1.633851	
SRR11905248_LamaGlama	C72	dSRR11905246_LamaGlama	220	222	-0.004524887	-0.004524887	0.04929811	-0.09178621	
SRR11905249_LamaGuanicoeGuanicoe	C72	dSRR11905246_LamaGlama	360	173	0.3508443	0.3508443	0.04100816	8.555475	
SRR11905250_LamaGuanicoeGuanicoe	C72	dSRR11905246_LamaGlama	346	171	0.3384913	0.3384913	0.04049542	8.358755	
SRR11905251_LamaGuanicoeGuanicoe	C72	dSRR11905246_LamaGlama	351	170	0.3474088	0.3474088	0.04044269	8.590152	
SRR11905252_LamaGuanicoeGuanicoe	C72	dSRR11905246_LamaGlama	322	166	0.3196721	0.3196721	0.04278671	7.471296	
SRR11905261_LamaGuanicoeCacsilensis	C72	dSRR11905246_LamaGlama	338	175	0.3177388	0.3177388	0.0403397	7.876579	
SRR11905268_LamaGlama	C72	dSRR11905246_LamaGlama	252	259	-0.01369863	-0.01369863	0.04481301	-0.3056843	
SRR11905269_LamaGlama	C72	dSRR11905246_LamaGlama	226	225	0.002217295	0.002217295	0.04593159	0.04827385	
SRR11905270_LamaGlama	C72	dSRR11905246_LamaGlama	221	257	-0.07531381	-0.07531381	0.04507753	-1.670762	
SRR11905271_LamaGlama	C72	dSRR11905246_LamaGlama	222	238	-0.03478261	-0.03478261	0.04622423	-0.7524756	
SRR11905272_LamaGuanicoeCacsilensis	C72	dSRR11905246_LamaGlama	340	187	0.2903226	0.2903226	0.0414458	7.004873	
SRR11905273_LamaGuanicoeCacsilensis	C72	dSRR11905246_LamaGlama	212	226	-0.03196347	-0.03196347	0.04880199	-0.6549625	
SRR15966550_LamaGlama	C72	dSRR11905246_LamaGlama	243	234	0.01886792	0.01886792	0.04671083	0.4039304	
SRR16008793_LamaGuanicoeCacsilensis	C72	dSRR11905246_LamaGlama	221	222	-0.002257336	-0.002257336	0.04730166	-0.04772214	
dSRR11905250_LamaGuanicoeGuanicoe	C72	dSRR11905246_LamaGlama	32	19	0.254902	0.254902	0.1349602	1.888719	
dSRR11905260_VicugnaVicugnaVicugna	C72	dSRR11905246_LamaGlama	78	10	0.7727273	0.7727273	0.07183765	10.75658	
dSRR11905273_LamaGuanicoeCacsilensis	C72	dSRR11905246_LamaGlama	18	25	-0.1627907	-0.1627907	0.1543625	-1.0546	
C21	C72	dSRR11905246_LamaGlama	100	58	0.2658228	0.2658228	0.07570589	3.511256	
SRR11097120_LamaGlama	SRR11905246_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6317	5924	0.03210522	0.03210522	0.01477297	2.173241	
SRR11097120_LamaGlama	SRR11905247_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6350	5945	0.03294022	0.03294022	0.0150282	2.191894	
SRR11905246_LamaGlama	SRR11905247_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6182	6173	0.00072845	0.00072845	0.01596545	0.04562666	
SRR11097120_LamaGlama	SRR11905248_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6562	5925	0.05101305	0.05101305	0.01470771	3.468456	
SRR11905246_LamaGlama	SRR11905248_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6433	6188	0.01941209	0.01941209	0.01570172	1.236303	
SRR11905247_LamaGlama	SRR11905248_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6132	5891	0.02004491	0.02004491	0.01534875	1.305964	
SRR11097120_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5607	7758	-0.1609428	-0.1609428	0.01118575	-14.3882	
SRR11905246_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5809	8341	-0.1789399	-0.1789399	0.01160103	-15.42449	
SRR11905247_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5745	8295	-0.1816239	-0.1816239	0.01128379	-16.09601	
SRR11905248_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5707	8504	-0.1968194	-0.1968194	0.01138924	-17.28117	
SRR11097120_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5641	7748	-0.157368	-0.157368	0.01101693	-14.2842	
SRR11905246_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5783	8272	-0.17709	-0.17709	0.01156286	-15.31541	
SRR11905247_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5752	8262	-0.1791066	-0.1791066	0.01074056	-16.67573	
SRR11905248_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5754	8492	-0.1921943	-0.1921943	0.01150626	-16.70345	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905250_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	4967	4913	0.005465587	0.005465587	0.01027631	0.531863	
SRR11097120_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5760	7796	-0.1501918	-0.1501918	0.01074446	-13.97854	
SRR11905246_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5821	8243	-0.1722127	-0.1722127	0.01209204	-14.24183	
SRR11905247_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5802	8237	-0.1734454	-0.1734454	0.01093146	-15.86662	
SRR11905248_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5849	8530	-0.1864525	-0.1864525	0.01133458	-16.44987	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5259	5138	0.01163797	0.01163797	0.01016959	1.14439	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5288	5222	0.006279734	0.006279734	0.01005126	0.6247706	
SRR11097120_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5320	7382	-0.1623366	-0.1623366	0.01138643	-14.25703	
SRR11905246_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5433	7817	-0.1799245	-0.1799245	0.01164887	-15.44566	
SRR11905247_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5383	7857	-0.186858	-0.186858	0.01120602	-16.67479	
SRR11905248_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5468	8101	-0.1940453	-0.1940453	0.0114853	-16.8951	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905252_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5181	5165	0.001546491	0.001546491	0.01067723	0.1448402	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905252_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5217	5260	-0.004104228	-0.004104228	0.01034715	-0.3966529	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905252_LamaGuanicoeGuanicoe	dSRR11905260_VicugnaVicugnaVicugna	5152	5303	-0.01444285	-0.01444285	0.009981783	-1.446921	
SRR11097120_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	5634	7637	-0.1509306	-0.1509306	0.01112561	-13.56605	
SRR11905246_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	5627	8007	-0.1745636	-0.1745636	0.01226974	-14.22717	
SRR11905247_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	5706	8105	-0.1737021	-0.1737021	0.01100393	-15.78546	
SRR11905248_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	5713	8345	-0.1872244	-0.1872244	0.0113946	-16.43098	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	5473	5292	0.01681375	0.01681375	0.01079283	1.557863	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	5500	5378	0.0112153	0.0112153	0.009722488	1.153542	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	5412	5369	0.003988498	0.003988498	0.00984131	0.4052812	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	dSRR11905260_VicugnaVicugnaVicugna	5146	4955	0.01890902	0.01890902	0.01036417	1.824461	
SRR11097120_LamaGlama	SRR11905268_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6421	5944	0.03857663	0.03857663	0.01540248	2.504573	
SRR11905246_LamaGlama	SRR11905268_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	5754	5659	0.008323841	0.008323841	0.01552611	0.5361189	
SRR11905247_LamaGlama	SRR11905268_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6285	6201	0.006727535	0.006727535	0.01587999	0.4236486	
SRR11905248_LamaGlama	SRR11905268_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6409	6567	-0.01217633	-0.01217633	0.01587086	-0.7672128	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8379	5745	0.1864911	0.1864911	0.01156578	16.12439	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8363	5763	0.1840578	0.1840578	0.01132354	16.25443	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8332	5796	0.1795017	0.1795017	0.01185113	15.14637	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	7923	5421	0.1875	0.1875	0.01193696	15.70751	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905268_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8151	5658	0.1805344	0.1805344	0.01135413	15.90033	
SRR11097120_LamaGlama	SRR11905269_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6342	5911	0.03517506	0.03517506	0.0142794	2.463342	
SRR11905246_LamaGlama	SRR11905269_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6205	6148	0.004614264	0.004614264	0.01482244	0.3113025	
SRR11905247_LamaGlama	SRR11905269_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6163	6128	0.002847612	0.002847612	0.01504664	0.1892523	
SRR11905248_LamaGlama	SRR11905269_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6163	6364	-0.01604534	-0.01604534	0.01526473	-1.051138	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8282	5692	0.1853442	0.1853442	0.01040957	17.80518	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8260	5712	0.1823647	0.1823647	0.01024988	17.79188	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8248	5772	0.1766049	0.1766049	0.010693	16.51593	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	7721	5274	0.1883032	0.1883032	0.01065244	17.677	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8005	5576	0.1788528	0.1788528	0.01087671	16.44365	
SRR11905268_LamaGlama	SRR11905269_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6113	6163	-0.004072988	-0.004072988	0.0148443	-0.2743806	
SRR11097120_LamaGlama	SRR11905270_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6474	5870	0.04893065	0.04893065	0.01533032	3.191756	
SRR11905246_LamaGlama	SRR11905270_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6138	5915	0.01850162	0.01850162	0.01577827	1.172601	
SRR11905247_LamaGlama	SRR11905270_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6367	6171	0.01563248	0.01563248	0.01630524	0.9587395	
SRR11905248_LamaGlama	SRR11905270_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6362	6406	-0.003446115	-0.003446115	0.01591339	-0.2165544	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8448	5687	0.1953307	0.1953307	0.01169592	16.70075	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8446	5741	0.1906675	0.1906675	0.01157919	16.46639	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8421	5786	0.185472	0.185472	0.01191003	15.57275	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	7977	5397	0.1929116	0.1929116	0.0120086	16.06446	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905270_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8230	5606	0.1896502	0.1896502	0.0116501	16.27885	
SRR11905268_LamaGlama	SRR11905270_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	5945	5831	0.009680707	0.009680707	0.01513706	0.6395366	
SRR11905269_LamaGlama	SRR11905270_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6160	5976	0.0151615	0.0151615	0.01490125	1.017465	
SRR11097120_LamaGlama	SRR11905271_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6247	6028	0.01784114	0.01784114	0.01435296	1.243029	
SRR11905246_LamaGlama	SRR11905271_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6040	6213	-0.01411899	-0.01411899	0.01542608	-0.9152675	
SRR11905247_LamaGlama	SRR11905271_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6053	6229	-0.01432991	-0.01432991	0.01521997	-0.9415205	
SRR11905248_LamaGlama	SRR11905271_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	6096	6519	-0.03353151	-0.03353151	0.01514086	-2.214638	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8081	5703	0.1725189	0.1725189	0.01143727	15.08392	
SRR11905250_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8059	5739	0.1681403	0.1681403	0.01100061	15.28463	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	8064	5810	0.1624622	0.1624622	0.01123901	14.4552	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	dSRR11905260_VicugnaVicugnaVicugna	7659	5389	0.173973	0.173973	0.01147088	15.16649	
