H1	H2	H3	nABBA	nBABA	Dstat	jackEst	SE	Z	
SRR11905259_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	227002	249837	-0.04788828	-0.04788828	0.01260141	-3.800231	
SRR11905260_VicugnaVicugnaVicugna	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	269325	110007	0.4199962	0.4199962	0.006936775	60.54632	
SRR11905262_VicugnaVicugnaVicugna	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	263313	111396	0.4054266	0.4054266	0.007233184	56.05092	
SRR11905263_VicugnaVicugnaVicugna	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	225300	115928	0.3205247	0.3205247	0.007048017	45.47729	
SRR11905264_VicugnaVicugnaVicugna	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	245025	113676	0.3661796	0.3661796	0.00703037	52.0854	
SRR11905265_VicugnaVicugnaMensalis	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	157195	130178	0.0940137	0.0940137	0.007023713	13.38519	
SRR11905266_VicugnaVicugnaMensalis	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	149822	130107	0.07042857	0.07042857	0.006618008	10.64196	
SRR11905267_VicugnaVicugnaMensalis	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	141267	132083	0.03359795	0.03359795	0.00697333	4.818064	
SRR13340600_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	231554	254696	-0.0475928	-0.0475928	0.01288296	-3.694245	
SRR13340601_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	234873	256066	-0.0431683	-0.0431683	0.01378902	-3.130629	
SRR13340602_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	223956	255685	-0.06615156	-0.06615156	0.01266044	-5.225059	
SRR13340603_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	225603	256799	-0.06466806	-0.06466806	0.01313016	-4.925153	
SRR13340604_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	226976	257134	-0.06229576	-0.06229576	0.01346809	-4.625433	
SRR15927273_VicugnaPacos	SRR16060509_VicugnaVicugnaMensalis	SRR13340605_VicugnaPacos	233230	258622	-0.05162529	-0.05162529	0.01349579	-3.825287	
SRR11905253_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	240167	245101	-0.01016758	-0.01016758	0.0100666	-1.010031	
SRR11905254_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	243912	248183	-0.008679218	-0.008679218	0.01103191	-0.786738	
SRR11905255_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	236565	252095	-0.03178079	-0.03178079	0.01120785	-2.835582	
SRR11905256_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	236237	253488	-0.03522589	-0.03522589	0.01051741	-3.349295	
SRR11905257_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	239473	254217	-0.02986489	-0.02986489	0.01122893	-2.659638	
SRR11905258_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	243999	250395	-0.01293705	-0.01293705	0.01245129	-1.039013	
SRR11905259_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	241003	249379	-0.01708056	-0.01708056	0.01114569	-1.532481	
SRR11905260_VicugnaVicugnaVicugna	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	346437	172476	0.3352412	0.3352412	0.0104684	32.0241	
SRR11905262_VicugnaVicugnaVicugna	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	341780	175179	0.3222712	0.3222712	0.01060042	30.40175	
SRR11905263_VicugnaVicugnaVicugna	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	314968	191144	0.2446573	0.2446573	0.01129639	21.658	
SRR11905264_VicugnaVicugnaVicugna	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	330028	183925	0.2842731	0.2842731	0.01087831	26.1321	
SRR11905265_VicugnaVicugnaMensalis	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	270109	228508	0.08343278	0.08343278	0.01327039	6.28714	
SRR11905266_VicugnaVicugnaMensalis	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	266362	231923	0.06911506	0.06911506	0.01345621	5.136296	
SRR11905267_VicugnaVicugnaMensalis	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	261354	237578	0.04765379	0.04765379	0.01378544	3.456821	
SRR13340600_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	241701	250443	-0.01776309	-0.01776309	0.0114403	-1.552677	
SRR13340601_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	240126	246801	-0.01370842	-0.01370842	0.01148088	-1.194022	
SRR13340602_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	236714	254093	-0.03540903	-0.03540903	0.01074017	-3.296879	
SRR13340603_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	238746	255417	-0.03373583	-0.03373583	0.01086717	-3.104381	
SRR13340604_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	241105	256654	-0.03123801	-0.03123801	0.01185359	-2.635321	
SRR15927273_VicugnaPacos	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	240330	251192	-0.02209871	-0.02209871	0.01138218	-1.941517	
SRR16060509_VicugnaVicugnaMensalis	SRR16077698_VicugnaPacos	SRR13340605_VicugnaPacos	255761	241292	0.02910957	0.02910957	0.01367989	2.127909	
SRR11905253_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	250165	240507	0.01968321	0.01968321	0.01043452	1.886356	
SRR11905254_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	248707	238216	0.0215455	0.0215455	0.01040162	2.071361	
SRR11905255_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	243029	243883	-0.00175391	-0.00175391	0.01091624	-0.1606698	
SRR11905256_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	241133	243677	-0.005247417	-0.005247417	0.01042376	-0.503409	
SRR11905257_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	246454	246652	-0.0004015364	-0.0004015364	0.0113595	-0.03534806	
SRR11905258_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	250258	242183	0.0163979	0.0163979	0.01157333	1.416869	
SRR11905259_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	248208	242044	0.01257313	0.01257313	0.01116306	1.126316	
SRR11905260_VicugnaVicugnaVicugna	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	355839	167435	0.3600485	0.3600485	0.009491899	37.93219	
SRR11905262_VicugnaVicugnaVicugna	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	350921	169919	0.3475194	0.3475194	0.009781513	35.52818	
SRR11905263_VicugnaVicugnaVicugna	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	322910	184693	0.2722935	0.2722935	0.01038506	26.21973	
SRR11905264_VicugnaVicugnaVicugna	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	339036	178510	0.3101676	0.3101676	0.0101856	30.45157	
SRR11905265_VicugnaVicugnaMensalis	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	275791	219655	0.113304	0.113304	0.01204637	9.405651	
SRR11905266_VicugnaVicugnaMensalis	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	271623	222680	0.09901417	0.09901417	0.0126175	7.847366	
SRR11905267_VicugnaVicugnaMensalis	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	266028	227729	0.0775665	0.0775665	0.01319498	5.878486	
SRR13340600_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	246179	240264	0.0121597	0.0121597	0.01048653	1.159554	
SRR13340601_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	246813	238822	0.01645474	0.01645474	0.01062373	1.548867	
SRR13340602_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	244113	246808	-0.005489682	-0.005489682	0.01007363	-0.5449555	
SRR13340603_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	244936	247015	-0.004226031	-0.004226031	0.01070721	-0.3946903	
SRR13340604_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	243803	244791	-0.002022129	-0.002022129	0.0108609	-0.1861842	
SRR15927273_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	246632	243048	0.007319066	0.007319066	0.01152589	0.6350106	
SRR16060509_VicugnaVicugnaMensalis	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	260701	231701	0.05889497	0.05889497	0.01311325	4.491255	
SRR16077698_VicugnaPacos	SRR16097856_VicugnaPacos	SRR13340605_VicugnaPacos	253402	238828	0.02960811	0.02960811	0.01100992	2.68922	
SRR11905253_VicugnaPacos	C20	SRR13340605_VicugnaPacos	29191	55145	-0.3077452	-0.3077452	0.009404095	-32.7246	
SRR11905254_VicugnaPacos	C20	SRR13340605_VicugnaPacos	29144	55079	-0.3079325	-0.3079325	0.01107672	-27.79998	
SRR11905255_VicugnaPacos	C20	SRR13340605_VicugnaPacos	28470	56542	-0.3302122	-0.3302122	0.009547751	-34.58534	
SRR11905256_VicugnaPacos	C20	SRR13340605_VicugnaPacos	28758	56874	-0.3283352	-0.3283352	0.009538161	-34.42332	
SRR11905257_VicugnaPacos	C20	SRR13340605_VicugnaPacos	29375	57369	-0.3227197	-0.3227197	0.009845992	-32.77676	
SRR11905258_VicugnaPacos	C20	SRR13340605_VicugnaPacos	29812	55905	-0.3044087	-0.3044087	0.01098394	-27.71397	
SRR11905259_VicugnaPacos	C20	SRR13340605_VicugnaPacos	29089	55484	-0.3120972	-0.3120972	0.01010936	-30.87212	
SRR11905260_VicugnaVicugnaVicugna	C20	SRR13340605_VicugnaPacos	25071	20278	0.1056914	0.1056914	0.006466067	16.34555	
SRR11905262_VicugnaVicugnaVicugna	C20	SRR13340605_VicugnaPacos	24459	21069	0.07445967	0.07445967	0.006961715	10.69559	
SRR11905263_VicugnaVicugnaVicugna	C20	SRR13340605_VicugnaPacos	22099	25707	-0.0754717	-0.0754717	0.006675922	-11.30506	
SRR11905264_VicugnaVicugnaVicugna	C20	SRR13340605_VicugnaPacos	23008	23180	-0.003723911	-0.003723911	0.006515564	-0.5715409	
SRR11905265_VicugnaVicugnaMensalis	C20	SRR13340605_VicugnaPacos	19333	37378	-0.3181922	-0.3181922	0.007409302	-42.94497	
SRR11905266_VicugnaVicugnaMensalis	C20	SRR13340605_VicugnaPacos	18965	38242	-0.3369693	-0.3369693	0.007687145	-43.83542	
SRR11905267_VicugnaVicugnaMensalis	C20	SRR13340605_VicugnaPacos	19055	40581	-0.3609565	-0.3609565	0.007744312	-46.60923	
SRR13340600_VicugnaPacos	C20	SRR13340605_VicugnaPacos	29918	56676	-0.3090052	-0.3090052	0.01115386	-27.70388	
SRR13340601_VicugnaPacos	C20	SRR13340605_VicugnaPacos	29957	56817	-0.3095397	-0.3095397	0.01135604	-27.25772	
SRR13340602_VicugnaPacos	C20	SRR13340605_VicugnaPacos	28593	56820	-0.3304766	-0.3304766	0.009990924	-33.07768	
SRR13340603_VicugnaPacos	C20	SRR13340605_VicugnaPacos	28655	56832	-0.3296057	-0.3296057	0.01047158	-31.47622	
SRR13340604_VicugnaPacos	C20	SRR13340605_VicugnaPacos	29040	56677	-0.3224215	-0.3224215	0.01083743	-29.75074	
SRR15927273_VicugnaPacos	C20	SRR13340605_VicugnaPacos	29878	56955	-0.3118285	-0.3118285	0.01095393	-28.46728	
SRR16060509_VicugnaVicugnaMensalis	C20	SRR13340605_VicugnaPacos	18763	41466	-0.3769447	-0.3769447	0.007629989	-49.40304	
SRR16077698_VicugnaPacos	C20	SRR13340605_VicugnaPacos	30500	56475	-0.298649	-0.298649	0.01053049	-28.36043	
SRR16097856_VicugnaPacos	C20	SRR13340605_VicugnaPacos	29846	57182	-0.3141058	-0.3141058	0.0103981	-30.20799	
SRR11905253_VicugnaPacos	SRR11905254_VicugnaPacos	SRR15927273_VicugnaPacos	232553	239222	-0.01413598	-0.01413598	0.01037004	-1.363155	
SRR11905253_VicugnaPacos	SRR11905255_VicugnaPacos	SRR15927273_VicugnaPacos	242380	237268	0.01065782	0.01065782	0.01059042	1.006364	
SRR11905254_VicugnaPacos	SRR11905255_VicugnaPacos	SRR15927273_VicugnaPacos	243850	232059	0.02477574	0.02477574	0.01053956	2.350738	
SRR11905253_VicugnaPacos	SRR11905256_VicugnaPacos	SRR15927273_VicugnaPacos	240814	236755	0.008499295	0.008499295	0.01047769	0.8111799	
SRR11905254_VicugnaPacos	SRR11905256_VicugnaPacos	SRR15927273_VicugnaPacos	242662	232009	0.02244291	0.02244291	0.01094012	2.051432	
SRR11905255_VicugnaPacos	SRR11905256_VicugnaPacos	SRR15927273_VicugnaPacos	237799	238936	-0.002384973	-0.002384973	0.009993386	-0.2386551	
SRR11905253_VicugnaPacos	SRR11905257_VicugnaPacos	SRR15927273_VicugnaPacos	244405	239996	0.009101963	0.009101963	0.01067561	0.8525944	
SRR11905254_VicugnaPacos	SRR11905257_VicugnaPacos	SRR15927273_VicugnaPacos	248136	237003	0.02294806	0.02294806	0.0110279	2.080909	
SRR11905255_VicugnaPacos	SRR11905257_VicugnaPacos	SRR15927273_VicugnaPacos	241469	242197	-0.001505171	-0.001505171	0.01016658	-0.1480509	
SRR11905256_VicugnaPacos	SRR11905257_VicugnaPacos	SRR15927273_VicugnaPacos	240609	240230	0.0007882056	0.0007882056	0.01059781	0.07437436	
SRR11905253_VicugnaPacos	SRR11905258_VicugnaPacos	SRR15927273_VicugnaPacos	240777	244226	-0.007111296	-0.007111296	0.01151004	-0.6178345	
SRR11905254_VicugnaPacos	SRR11905258_VicugnaPacos	SRR15927273_VicugnaPacos	242375	239118	0.006764377	0.006764377	0.01138104	0.5943549	
SRR11905255_VicugnaPacos	SRR11905258_VicugnaPacos	SRR15927273_VicugnaPacos	237974	246567	-0.01773431	-0.01773431	0.01137829	-1.558609	
SRR11905256_VicugnaPacos	SRR11905258_VicugnaPacos	SRR15927273_VicugnaPacos	237787	245344	-0.01564172	-0.01564172	0.01104304	-1.416433	
SRR11905257_VicugnaPacos	SRR11905258_VicugnaPacos	SRR15927273_VicugnaPacos	240766	248668	-0.01614518	-0.01614518	0.01169814	-1.38015	
SRR11905253_VicugnaPacos	SRR11905259_VicugnaPacos	SRR15927273_VicugnaPacos	240340	241817	-0.003063318	-0.003063318	0.01108196	-0.2764238	
SRR11905254_VicugnaPacos	SRR11905259_VicugnaPacos	SRR15927273_VicugnaPacos	241884	236646	0.01094602	0.01094602	0.01136715	0.9629524	
SRR11905255_VicugnaPacos	SRR11905259_VicugnaPacos	SRR15927273_VicugnaPacos	239863	246439	-0.01352246	-0.01352246	0.0106879	-1.265212	
SRR11905256_VicugnaPacos	SRR11905259_VicugnaPacos	SRR15927273_VicugnaPacos	238742	244309	-0.01152466	-0.01152466	0.01005312	-1.146377	
SRR11905257_VicugnaPacos	SRR11905259_VicugnaPacos	SRR15927273_VicugnaPacos	239167	244987	-0.01202097	-0.01202097	0.01097873	-1.094932	
SRR11905258_VicugnaPacos	SRR11905259_VicugnaPacos	SRR15927273_VicugnaPacos	244483	242490	0.004092629	0.004092629	0.01158542	0.3532568	
SRR11905253_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	160570	345373	-0.3652645	-0.3652645	0.009024122	-40.47645	
SRR11905254_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	163476	341500	-0.3525395	-0.3525395	0.01020515	-34.54527	
SRR11905255_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	158891	348830	-0.3741011	-0.3741011	0.009266254	-40.37242	
SRR11905256_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	161440	350301	-0.3690558	-0.3690558	0.009211543	-40.0645	
SRR11905257_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	163026	352198	-0.3671646	-0.3671646	0.009192428	-39.94207	
SRR11905258_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	165017	346243	-0.3544694	-0.3544694	0.01067217	-33.21437	
SRR11905259_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	162574	345841	-0.3604673	-0.3604673	0.009471056	-38.05989	
SRR11905253_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	163318	340688	-0.3519204	-0.3519204	0.009410982	-37.39465	
SRR11905254_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	166375	337014	-0.3389804	-0.3389804	0.0105538	-32.11927	
SRR11905255_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	161740	344252	-0.3607014	-0.3607014	0.00952388	-37.87336	
SRR11905256_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	165148	346482	-0.3544241	-0.3544241	0.009746337	-36.36485	
SRR11905257_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	165927	347733	-0.3539423	-0.3539423	0.009463788	-37.39965	
SRR11905258_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	168080	341811	-0.3407218	-0.3407218	0.01092915	-31.17551	
SRR11905259_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	165251	341158	-0.3473615	-0.3473615	0.00966312	-35.94714	
SRR11905260_VicugnaVicugnaVicugna	SRR11905262_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	120545	113050	0.03208545	0.03208545	0.004522911	7.093982	
SRR11905253_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	179521	313875	-0.2723046	-0.2723046	0.01039503	-26.19566	
SRR11905254_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	182233	309785	-0.2592425	-0.2592425	0.01132974	-22.88159	
SRR11905255_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	176682	316013	-0.2827936	-0.2827936	0.01045921	-27.03775	
SRR11905256_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	180013	318208	-0.2773769	-0.2773769	0.01053597	-26.32666	
SRR11905257_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	182159	320781	-0.2756233	-0.2756233	0.01054129	-26.14703	
SRR11905258_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	183770	314506	-0.2623767	-0.2623767	0.01151705	-22.78158	
SRR11905259_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	180750	313581	-0.2687086	-0.2687086	0.01062708	-25.28528	
SRR11905260_VicugnaVicugnaVicugna	SRR11905263_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	164565	115237	0.1762961	0.1762961	0.005544788	31.79492	
SRR11905262_VicugnaVicugnaVicugna	SRR11905263_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	159755	117844	0.1509768	0.1509768	0.005575165	27.08023	
SRR11905253_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	172654	328653	-0.3111846	-0.3111846	0.009963928	-31.23111	
SRR11905254_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	175556	324889	-0.2984004	-0.2984004	0.01099222	-27.14652	
SRR11905255_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	170258	331277	-0.3210524	-0.3210524	0.009976284	-32.18156	
SRR11905256_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	172902	332949	-0.3163916	-0.3163916	0.01004808	-31.48777	
SRR11905257_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	174607	334909	-0.3146162	-0.3146162	0.01005409	-31.29236	
SRR11905258_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	177194	329513	-0.3006057	-0.3006057	0.01139504	-26.3804	
SRR11905259_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	174380	328907	-0.3070355	-0.3070355	0.01030658	-29.79024	
SRR11905260_VicugnaVicugnaVicugna	SRR11905264_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	146576	117882	0.1085012	0.1085012	0.004761338	22.78796	
SRR11905262_VicugnaVicugnaVicugna	SRR11905264_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	141703	120577	0.08054751	0.08054751	0.005199055	15.49272	
SRR11905263_VicugnaVicugnaVicugna	SRR11905264_VicugnaVicugnaVicugna	SRR15927273_VicugnaPacos	129183	149945	-0.07438165	-0.07438165	0.005465565	-13.60914	
SRR11905253_VicugnaPacos	SRR11905265_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	215228	266653	-0.1067172	-0.1067172	0.01265257	-8.43443	
SRR11905254_VicugnaPacos	SRR11905265_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	217051	261668	-0.09320081	-0.09320081	0.0130211	-7.157678	
SRR11905255_VicugnaPacos	SRR11905265_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	210940	267373	-0.1179834	-0.1179834	0.0122946	-9.596361	
SRR11905256_VicugnaPacos	SRR11905265_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	214275	269570	-0.1142825	-0.1142825	0.01264186	-9.040002	
SRR11905257_VicugnaPacos	SRR11905265_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	217888	273582	-0.1133213	-0.1133213	0.01262959	-8.972676	
SRR11905258_VicugnaPacos	SRR11905265_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	218794	266618	-0.09852249	-0.09852249	0.01357103	-7.259768	
SRR11905259_VicugnaPacos	SRR11905265_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	215361	265194	-0.1036988	-0.1036988	0.01271208	-8.157507	
SRR11905260_VicugnaVicugnaVicugna	SRR11905265_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	242395	109296	0.3784544	0.3784544	0.006994649	54.10628	
SRR11905262_VicugnaVicugnaVicugna	SRR11905265_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	235804	110076	0.3635018	0.3635018	0.007000762	51.92318	
SRR11905263_VicugnaVicugnaVicugna	SRR11905265_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	202196	118925	0.2593135	0.2593135	0.006553192	39.57056	
SRR11905264_VicugnaVicugnaVicugna	SRR11905265_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	219418	114952	0.3124264	0.3124264	0.006781454	46.0707	
SRR11905253_VicugnaPacos	SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	217590	262034	-0.09266425	-0.09266425	0.01294642	-7.157521	
SRR11905254_VicugnaPacos	SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	220418	258142	-0.07882815	-0.07882815	0.01352028	-5.830364	
SRR11905255_VicugnaPacos	SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	212845	262491	-0.104444	-0.104444	0.01265907	-8.250531	
SRR11905256_VicugnaPacos	SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	217388	265758	-0.1001147	-0.1001147	0.01277395	-7.837411	
SRR11905257_VicugnaPacos	SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	219924	268797	-0.1000018	-0.1000018	0.01266161	-7.898037	
SRR11905258_VicugnaPacos	SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	220725	261595	-0.08473627	-0.08473627	0.01366072	-6.202913	
SRR11905259_VicugnaPacos	SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	219340	262379	-0.08934462	-0.08934462	0.01299774	-6.873858	
SRR11905260_VicugnaVicugnaVicugna	SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	248480	108330	0.3927861	0.3927861	0.007107553	55.26319	
SRR11905262_VicugnaVicugnaVicugna	SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	242475	109854	0.3764124	0.3764124	0.007333486	51.32789	
SRR11905263_VicugnaVicugnaVicugna	SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	208091	117919	0.2765927	0.2765927	0.006917161	39.98645	
SRR11905264_VicugnaVicugnaVicugna	SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	225525	114121	0.3280003	0.3280003	0.007006572	46.81324	
SRR11905265_VicugnaVicugnaMensalis	SRR11905266_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	143525	136537	0.02495162	0.02495162	0.006948451	3.590961	
SRR11905253_VicugnaPacos	SRR11905267_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	222590	256029	-0.06986559	-0.06986559	0.01308157	-5.340764	
SRR11905254_VicugnaPacos	SRR11905267_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	225718	252495	-0.05599388	-0.05599388	0.01353366	-4.137379	
SRR11905255_VicugnaPacos	SRR11905267_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	217126	255683	-0.08154879	-0.08154879	0.01287797	-6.332427	
SRR11905256_VicugnaPacos	SRR11905267_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	221961	259341	-0.07766434	-0.07766434	0.0129022	-6.019465	
SRR11905257_VicugnaPacos	SRR11905267_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	225163	262950	-0.07741445	-0.07741445	0.01295736	-5.974554	
SRR11905258_VicugnaPacos	SRR11905267_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	225776	255643	-0.06203951	-0.06203951	0.01376208	-4.508004	
SRR11905259_VicugnaPacos	SRR11905267_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	223614	255634	-0.06681301	-0.06681301	0.01298148	-5.146795	
SRR11905260_VicugnaVicugnaVicugna	SRR11905267_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	260710	109744	0.4075162	0.4075162	0.007087325	57.4993	
SRR11905262_VicugnaVicugnaVicugna	SRR11905267_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	253652	110084	0.3947039	0.3947039	0.007107453	55.5338	
SRR11905263_VicugnaVicugnaVicugna	SRR11905267_VicugnaVicugnaMensalis	SRR15927273_VicugnaPacos	218388	117231	0.3014043	0.3014043	0.006447108	46.75031	
